clean_title,title_length,tweet_count,exclaim_count,question_count,has_url,actual_label,predicted_label,fake_score,correct
emmy awards 2017 stars getting ready,6,9,0,0,1,0,0,0.3404039622899556,True
when will claws season 2 be on hulu,8,10,0,1,1,0,0,0.04320910338699733,True
miley cyrus helps the voice contestant find housing after cancer battle,11,28,0,0,1,0,0,0.27499112288379335,True
see brie bella s gruelling 21 hour labor on total bellas season finale,13,1,0,0,1,0,0,0.02430913652644946,True
olympics opening ceremony 2018 time place and how to watch,10,38,0,0,1,0,0,0.024042877878958382,True
writer jenny lumet russell simmons sexually violated me guest column,10,52,0,0,1,0,0,0.16090699433983394,True
total divas recap nattie s family issues paige gets a makeover more,12,1,0,0,1,0,0,0.11092780470035261,True
bruce jenner tells diane sawyer i am a woman full interview blog,12,71,0,0,1,0,1,0.6232227814845208,False
celebrities in comme des garcons an ode to rei kawakubo s fashion brand,13,55,0,0,1,0,0,0.3302188600430084,True
why isn t gwen stefani coaching the voice season 13 she could come back before you know it,18,1020,0,1,1,1,1,0.8321631490167621,True
here s how much jay z is worth and how he makes money,13,0,0,0,1,1,0,0.19269485278707124,False
everything meghan markle wore on her royal tour,8,27,0,0,1,0,0,0.35292096131029554,True
ruby rose claps back at tabloids for criticizing her acne and weight,12,21,0,0,1,0,0,0.23551995175177692,True
january 21 2018 digviral com,5,15,0,0,1,0,0,0.15569550457661907,True
taylor swift s enemies joining forces against her gossip cop,10,18,0,1,1,1,1,0.9422587345289245,True
jennifer lopez is questioning her future with a rod after cheating allegations exclusive,13,5,0,0,1,1,1,0.8600058406709626,True
jerry o connell busts out his comedy chops to spoof steve harvey s now infamous staff memo,17,0,0,0,1,0,0,0.2764513857502593,True
pregnant kate middleton competes with prince william in a hockey shootout,11,28,0,0,1,0,1,0.7420952026507619,False
battle of the sexes review emma stone aces it in tennis s biggest grudge match,15,45,0,0,1,0,0,0.40269655352484335,True
kim kardashian west parts ways with assistant stephanie shepherd they aren t really speaking,14,0,0,0,1,0,0,0.4013193432739646,True
justin bieber didn t want to steal selena gomez s spotlight by attending billboard event,15,18,0,0,1,1,1,0.8157982101423251,True
truth or trash is beyonc being too cheap has jessica biel already started teaching her son about sex,18,3,2,2,1,0,1,0.873622260846226,False
pink picks the 5 best songs she s ever written,10,1,0,0,1,0,0,0.16304766426771386,True
inside the fabulous first year of george and amal clooney s twins,12,5,0,0,1,1,1,0.6268781631417603,True
ghosts of the past 5 haunted royal residences,8,19,0,0,1,1,0,0.26322532649682423,False
oprah leaves super fan tiffany haddish in tears after surprising her on ellen watch,14,74,0,0,1,0,0,0.0552391308933134,True
james corden on barcelona we can t let terror attacks become accepted as normal,14,45,0,0,1,0,0,0.14680127911471352,True
demi lovato walks amas red carpet with trans lawmaker danica roem,11,17,0,0,1,0,0,0.16305760592402915,True
kim kardashian speaks out about khlo kardashian and tristan thompson s relationship status,13,44,0,0,1,1,1,0.6698191903332603,True
have you seen tom from myspace lately,7,52,0,1,1,0,1,0.6033216060453906,False
mike the situation reveals he was using during jersey shore italy,11,43,0,0,1,0,0,0.21156377761705575,True
julia roberts danny moder divorce on hold,7,21,0,0,0,1,1,0.9604331860170454,True
john hagee calls for prosecuting women who say god s name during intercourse,13,453,0,0,1,1,0,0.42711738856491277,False
this phil of the future reunion photo was everything we needed today,12,1,0,0,1,0,0,0.26331697399811427,True
r c hospital board meeting report,6,64,0,0,1,0,1,0.5317004669952788,False
john cena nikki bella inside their canceled nuptials on what would have been their wedding day,16,2,0,0,1,0,0,0.05887156361287493,True
pink just donated a huge amount of money to harvey relief,11,87,0,0,1,0,0,0.32683462240641387,True
blake lively is the bff you never wanted in new a simple favor trailer,14,16,0,0,1,0,0,0.18365748632052473,True
the 10 most american songs ever,6,0,0,0,1,0,0,0.41749170214382064,True
the queen scolded prince william for kneeling on the palace balcony,11,23,0,0,1,1,1,0.5213852623278188,True
jared leto angelina jolie he regrets letting her slip away after secret fling,13,32,0,0,1,1,1,0.8375146990353222,True
dax shepard performs sexy serenade for ellen degeneres 60th birthday,10,26,0,0,1,0,0,0.20908041076522837,True
stranger things star millie bobby brown breaks down while accepting best actor in a show award at 2017 mtv movie tv awards,22,40,0,0,1,0,0,0.01555578227548287,True
watch married at first sight s shawniece and jephte argue inside a corn maze,14,65,0,0,1,0,0,0.09528828255482531,True
kourtney kardashian reveals her healthy summer meal plan,8,13,0,0,1,0,0,0.2093641199979424,True
three 1 step upgrades that will take your half up ponytail from day to night,15,10,0,0,1,0,0,0.15992125532835988,True
all citizens who want to receive gvt benefits must agree to be microchipped in the near future,17,92,0,0,1,1,0,0.4512010867478616,False
confirmed justice ruth bader ginsburg is resigning from the post of associate justice of the supreme court,17,181,1,0,1,1,0,0.37657969961952326,False
how joining the real housewives changes your life parker xl,10,24,0,0,1,0,0,0.1489241900047852,True
taylor swift drunk dials her ex,6,14,0,0,1,1,1,0.6059431519573842,True
ciara and russell wilson welcome sienna princess,7,305,0,0,1,1,0,0.21654073551384048,False
breathe review andrew garfield fronts poignant biopic of wheelchair pioneer,10,44,0,0,1,1,0,0.23628138665615303,False
keith urban john mayer and more musicians react to gregg allman s death my heart breaks today,17,14,0,0,1,1,1,0.7174612675837113,True
jessica chastain molly s game,5,1167,0,0,0,1,1,0.6895062994159822,True
angelina jolie talks brad pitt bell s palsy in vanity fair cover story,13,1,0,0,1,0,1,0.8919456185559207,False
lisa kudrow lohan s team thought the comeback was a reality show,12,22,0,0,1,0,1,0.506354224040203,False
photos growing up clooney photos,5,59,0,0,1,0,0,0.18607427050078215,True
selena gomez slams beauty myth in instagram video,8,49,0,0,1,0,0,0.4396736425194526,True
how will roseanne revive dan conner with stem cells and vodka according to john goodman,15,15,0,1,1,0,0,0.25960717786569987,True
meryl streep kate winslet and glenn close speak out on harvey weinstein,12,27,0,0,1,0,1,0.5215875741976345,False
carrie underwood shares wrist x ray two months after injury i m good to go,15,0,1,0,1,0,0,0.08925727293666877,True
where s my show world series game 7 bumps law order svu criminal minds and more,16,53,0,1,1,0,0,0.32565320683274207,True
kim cattrall says sex and the city stars are toxic,10,11,0,0,1,1,0,0.17615876322331367,False
oscars 2019 contenders movies on academy radar so far,9,45,0,0,1,0,0,0.40046224224793925,True
baby bombshell caitlyn girlfriend sophia s top secret adoption revealed,10,2,1,0,1,1,1,0.7912404503647127,True
matt lauer is fighting to save his marriage with annette roque source says,13,14,0,0,1,0,1,0.7546449470862222,False
national enquirer claimed richard simmons was transgender now he s suing,11,21,0,0,1,1,0,0.18324205617155986,False
pippa middleton s honeymoon hotel is named after a famous american actor,12,0,0,0,1,0,0,0.36424551528307614,True
is maroon 5 playing the super bowl halftime show it looks like it,13,46,0,1,1,0,0,0.3961079382579232,True
shawn mendes and hailey baldwin s relationship timeline,8,53,0,0,1,0,0,0.21545458058930794,True
marvel studios when does each actor s contract expire,9,78,0,1,1,0,0,0.39369898231143946,True
halle berry dared channing tatum to dress like a princess and sing let it go and he went for it,20,21,0,0,1,0,0,0.34574089737279246,True
this guy s mug shot led to a modeling career,10,36,0,0,1,0,0,0.3903677188517163,True
watch alden ehrenreich perfectly mimic chewbacca s voice,8,33,0,0,1,0,0,0.23841204365857974,True
exclusive property brothers star drew scott talks wedding planning with linda phan she s always,15,104,0,0,1,0,1,0.593249075559234,False
tiffany haddish paves her own way to hosting 2018 mtv movie tv awards in new promo exclusive,17,10,0,0,1,0,0,0.04617660907272417,True
kevin hart turned his malibu backyard into a winter wonderland for his kids see it,15,67,0,0,1,0,0,0.4161767664477456,True
yogaesoteric macaulay culkin satanic hollywood execs ritually murder child actors,10,600,0,0,1,1,0,0.49626931034878075,False
tori and dean 11 years 5 kids and all the ups and downs in between,15,60,0,0,1,0,0,0.16139542911958873,True
prince harry i sought counselling after 20 years of not thinking about the death of my mother diana and two years of total chaos in my life,27,16,0,0,1,0,0,0.3085951225259105,True
bachelor in paradise star says scandal wouldn t have happened if he were white,14,65,0,0,1,0,0,0.07563464518375282,True
jessie james decker,3,52,0,0,1,0,0,0.06679154964524513,True
madeleine mccann s parents vow to do whatever it takes to find her,13,0,0,0,1,0,0,0.24765672194797117,True
2017 teen choice awards,4,224,0,0,1,0,0,0.20641531631723797,True
melania trump s most stylish first lady moments,8,25,0,0,1,0,0,0.2857836271563291,True
saturday savings julianne hough s platform shoes are 50 off,10,87,0,0,1,0,0,0.0859262090963843,True
mccain s death bed secret just came out about who he killed after skeleton suddenly resurfaces,16,2,0,0,1,1,1,0.6578673855421003,True
see inside mila kunis and ashton kutcher s 10 million beach house,12,1,0,0,1,0,0,0.47615365815071425,True
watch star wars super fan adam scott s childhood dreams come true with a surprise from mark hamill,18,47,0,0,1,0,0,0.14060583011554656,True
prince william harry to rededicate princess diana s grave on her birthday,12,1,0,0,1,0,0,0.36284536006096274,True
amber heard feels being a role model is a burden the siasat daily,13,20,0,0,1,0,0,0.18821293389883928,True
planned parenthood action center,4,474,0,0,1,0,0,0.16334465717104568,True
rihanna shades helena bonham carter s fashion to her face,10,1,0,0,1,0,0,0.309262996736541,True
john hagee discusses catholic church,5,0,0,0,1,0,0,0.34149825021122193,True
watch kanye west s american idol audition,7,984,0,0,1,1,1,0.7669821523122432,True
17 things you need to know before visiting waco texas,10,34,0,0,1,0,0,0.32130326793284214,True
katharine mcphee celebrates david foster s birthday amid dating rumors,10,18,0,0,1,0,0,0.3549297269369189,True
catherine duchess of cambridge,4,977,0,0,1,1,1,0.5657951639643916,True
22 questions about the jersey shore family vacation premiere,9,15,0,0,1,0,0,0.08205518933089176,True
robert pattinson rihanna going on secret dates secret dates,9,10,0,0,0,1,1,0.9785599554009149,True
sofia richie freaking out about scott getting back with kourtney kardashian,11,10,1,0,1,1,1,0.8414363325169635,True
john cena and nikki bella break up relive their unforgettable love story,12,75,0,0,1,0,0,0.10342000798603396,True
jessica chastain wedding photos shamefully published in touch,8,3,0,0,0,1,0,0.474999793701771,False
niall horan and hailee steinfeld a timeline of their relationship,10,89,0,0,1,0,0,0.31230884183813945,True
ben affleck dines with playboy model after rumored lindsay shookus split,11,2,0,0,1,1,1,0.6384072324421077,True
america s got talent a techno magician a daredevil clown and a teenage singer impress the judge,17,17,0,0,1,0,0,0.3818109562991953,True
ed sheeran is honoured with an mbe at buckingham palace,10,30,0,0,1,0,0,0.2422027791444597,True
sienna miller turned down tom cruise,6,7,0,1,1,1,1,0.8539592024321483,True
see the hilarious christmas gift jennifer lawrence gave her bff kris jenner,12,74,0,0,1,0,0,0.3454807243736908,True
dirty dancing how the tv remake compares to the original,10,46,0,0,1,0,0,0.0887877239246853,True
kylie jenner and kendall jenner skincare routine reviews,8,51,0,0,1,0,1,0.5931034195174184,False
team usa s olympic uniforms are wearable heaters,8,1,0,0,1,0,0,0.16342508953629437,True
jamie foxx spends the day with katie holmes and suri cruise,11,11,0,0,1,1,1,0.9370955603555906,True
mary j blige ordered to pay 30 000 a month in temporary spousal support report,15,70,0,0,1,0,1,0.7474157150724445,False
jim carrey robert de niro lead celebrity tributes to jerry lewis he didn t miss a beat or a punchline,20,6,0,0,1,1,0,0.4926653130588721,False
wonder woman among afi s top movies tv shows for 2017,11,34,0,0,1,0,0,0.121518215049705,True
twitter reacts to gucci models carrying replica heads harry potter jokes puns more,13,39,0,0,1,0,0,0.2710404657119655,True
demario jackson calls chris harrison an a hole listen,9,66,0,0,1,0,0,0.2815519486794408,True
the most outrageous taco bell menu items of all time,10,79,0,0,1,0,0,0.0499788359840052,True
bryan cranston does an impression of kevin hart freaking out,10,17,0,0,1,0,0,0.4705455391465062,True
katy perry s best candid and tmi moments from her live stream,12,99,0,0,1,0,0,0.37028389132307404,True
selena gomez s favorite sneakers,5,56,0,0,1,0,0,0.44423543785464575,True
draymond green kobe bryant kevin love and more read mean tweets nba edition on jimmy kimmel live,17,55,0,0,1,0,0,0.17835310271637686,True
how grey s anatomy star ellen pompeo went from barely paying rent to earning 20 million a year,18,43,0,0,1,0,0,0.11844586860975614,True
deep throat download hq porn,5,8,0,0,1,1,0,0.4504845416490729,False
inside eva longoria s star studded pj themed baby shower,10,63,0,0,1,0,0,0.152895896508817,True
prince william kate middleton bring the kids to trooping the colour parade,12,88,1,0,1,0,1,0.5890071139561024,False
married at first sight us star jonathan is divorcing his wife molly,12,13,0,0,1,0,0,0.09486595330241705,True
jennifer aniston s short marriage to justin theroux is over,10,5,0,0,1,1,1,0.9737731017517645,True
prince george news why does prince george only wear shorts,10,3,0,1,1,1,1,0.5452098404338175,True
bachelor in paradise 2016 finale ultimate spoilers winners the winning couples revealed will there be a proposal and engagement,19,40,0,1,1,0,0,0.13049200867420363,True
gary oldman wins best actor for darkest hour at oscars,10,51,0,0,1,0,0,0.2921725239132821,True
lucky charms is adding a magical unicorn to its marshmallow rainbow,11,53,0,0,1,0,0,0.2648343162520057,True
